config_id,acetylation_level,unloading_rate,loading_constant,rg_mean,rg_stddev,msd_alpha,msd_beta
17,0.0725,0.4150648851609739,0.004897436336673949,4.962754249572754,4.962754249572754,0.5518539231899106,1.5607996644102742
185,0.0075,0.03957183856536419,0.06491581827092534,5.669265270233154,5.669265270233154,0.5739153382806303,1.6061136075930695
184,0.0175,0.10008268132333462,0.006748225488462092,5.04398250579834,5.04398250579834,0.5628471582019321,1.5203813062816034
181,0.055,0.213390101609127,0.017435359381335475,5.085115909576416,5.085115909576416,0.5614968082864251,1.5575221607972352
182,0.0175,0.18084881335242683,0.003177669065154284,4.654314994812012,4.654314994812012,0.5496465397498989,1.4937408579790634
183,0.405,0.09549304345800745,0.06333072060825963,6.9753642082214355,6.9753642082214355,0.5787305513157923,1.909322308295792
188,0.0575,0.17137683010352908,0.001267442425425638,4.882852554321289,4.882852554321289,0.5500035684088697,1.5408187450891202
187,0.8175,0.017951380012947035,0.015726059513042328,9.363624572753906,9.363624572753906,0.5897870147241523,2.263921357436673
186,0.745,0.10983974790399653,0.0585932414056951,8.494454383850098,8.494454383850098,0.583384466117797,2.171760088256862
195,0.165,0.02269800228092974,0.00613143593855949,5.436493396759033,5.436493396759033,0.5591528541991825,1.648022155338804
194,0.4575,0.16708507165871972,0.03735597438711936,7.932863235473633,7.932863235473633,0.5851991089401903,1.9825322473030167
189,0.32,0.01618891322512445,0.007251607772982988,6.922207832336426,6.922207832336426,0.5729950412072127,1.8460983572889287
198,0.025,0.9057294259754347,0.018733880199710434,5.224481105804443,5.224481105804443,0.5670676505044656,1.5554938664545706
192,0.0375,0.20464271922824512,0.0010093763733347403,4.668403148651123,4.668403148651123,0.5524338835549778,1.5059588052286057
196,0.8325,0.16596061729972714,0.0029433677434651693,11.88871955871582,11.88871955871582,0.5892334457850043,2.3272864824050745
199,0.085,0.362895951485969,0.054914649662994024,5.475323677062988,5.475323677062988,0.5735886981392571,1.6382700702645026
200,0.0325,0.01495322577247207,0.021477897675381562,4.829690933227539,4.829690933227539,0.5644994957624831,1.5261708974515462
201,0.0775,0.45303563564393096,0.021603546436222858,5.0241875648498535,5.0241875648498535,0.5641887004348716,1.5826326240855628
202,0.65,0.029641845977432316,0.05484839458637137,8.779300689697266,8.779300689697266,0.5855538860579825,2.1133081281586277
203,0.0275,0.018652197648464073,0.002199753973997063,4.714170455932617,4.714170455932617,0.5501751240485053,1.5069975629145236
18,0.0225,0.03382816217460393,0.007794271155716753,4.711572647094727,4.711572647094727,0.5507462020295628,1.4969756219778507
204,0.0625,0.02725786511461109,0.003259500662787592,5.000317096710205,5.000317096710205,0.5597250198330909,1.5590522085259493
205,0.775,0.03885132378355392,0.003157369101780589,8.438379287719727,8.438379287719727,0.5820178858925639,2.253046970918268
206,0.64,0.03676242078384052,0.046981446604775594,7.996328830718994,7.996328830718994,0.5831208709093546,2.1032451336599087
207,0.0025,0.06527635908189418,0.012134154856712237,4.776849269866943,4.776849269866943,0.5567681800072772,1.4951352772319222
209,0.1125,0.26794741108458525,0.00425886540731943,5.022319316864014,5.022319316864014,0.5580050896891533,1.5924585835195766
190,0.59,0.029561922066695022,0.05024260741821217,7.203357696533203,7.203357696533203,0.5830664600031109,2.0513778648862044
