config_id,association_valency,association_constant,association_lifetime,rg,msd_alpha,pair_msd_alpha
181,6,25.9992586709845,0.32842611383646897,2.6468563079833984,0.4787911138829857,0.4826625267089248
178,2,31.32951230908045,0.3859454343186846,4.554314136505127,0.6118988384502811,0.6169996883671225
180,3,2.365829293269496,0.16779618080345213,3.484206199645996,0.6252903191985412,0.6294955361964231
183,8,83.52456214086338,0.3914653104128783,2.4799532890319824,0.41010599635414896,0.4094449065569745
179,1,73.37972293709936,0.2922309497801452,8.30068588256836,0.6542323815429355,0.658269709649997
182,1,85.71138659117479,0.5302488556101297,7.85798454284668,0.6523358413229833,0.6580258341205172
184,9,18.699561089044792,0.23339475945068733,2.424616575241089,0.4960089705179294,0.49902573022387736
186,3,5.664712391942521,0.19672235476022867,3.375725030899048,0.6038103343508958,0.6077112738831694
185,2,1.603839403406171,1.4511047482358415,6.468991279602051,0.6366415256384568,0.6425779775851406
187,3,40.62380473251369,0.4283342844857396,3.3462114334106445,0.5389162853846647,0.5450488054542837
188,4,2.9738180006718062,0.23328608904521497,3.0284154415130615,0.5783836450826906,0.5804951512808136
189,6,6.91147522705168,0.12374035390804153,2.6560685634613037,0.5984625425346559,0.6016123047347577
18,6,56.256741667954415,9.907025074200831,2.6593472957611084,0.31690090143664973,0.3200537412213952
190,3,15.937361923222753,0.6132002685427024,3.403982639312744,0.5427762599974519,0.5468743390954985
192,7,30.32198578020494,0.1925603859312927,2.557668924331665,0.5227147278357278,0.526425446150496
193,7,3.945083661389381,0.5118329397138222,2.6035921573638916,0.4542487337762512,0.4612427541704389
194,4,7.755723369306603,0.5476613321575833,3.0297017097473145,0.5060444787218001,0.511319190387994
195,9,1.3053116910653626,0.65652677475016,2.5772693157196045,0.4384187652468454,0.44367942803309085
191,2,1.8367098323870354,0.396984292872431,4.927138805389404,0.6349904234763228,0.6396974603522062
196,7,83.92920650633059,6.346359369174943,2.5707783699035645,0.2891401165659012,0.3002560837821035
197,8,2.5584713136347275,0.38603200308041524,2.559511661529541,0.4837232693249783,0.4874505886687293
198,8,1.5209431322225488,0.2349180613808923,2.604273557662964,0.5498994105698672,0.5530037878134112
19,8,1.6524019235426572,1.2662938340704353,2.605975389480591,0.38801938016114584,0.39718925997480886
199,2,3.5804737292725806,1.3072636244331022,5.590719699859619,0.6205002197955074,0.6240770137356856
1,5,85.29621752314962,0.9372498792156659,2.772416114807129,0.40099532055120257,0.41199416160987745
200,3,39.0224301015952,0.7804206779511242,3.4088380336761475,0.5294868842161493,0.5365921496840182
201,7,2.3483421655932277,0.6972822674591994,2.6535298824310303,0.4388008289910311,0.4423057530782085
202,3,3.1326749750706835,0.8070381463775914,3.651947259902954,0.5606130604941635,0.5650229221163093
203,9,1.9281240708828604,0.8411446927290644,2.5270488262176514,0.40353171575483454,0.4015396361951355
204,2,9.259253545932323,0.25543464957542833,4.756874084472656,0.6317097390860229,0.6354940763984198
207,5,12.314484371048412,0.2053251834941969,2.767887830734253,0.5514795539539862,0.5548246018044904
206,8,1.036461796594381,0.3954760993987327,2.680999517440796,0.5062375276825183,0.5067050232213067
209,4,12.231554202785194,0.646562048551305,2.960819959640503,0.48756076811516563,0.48654916788522334
208,8,1.5314615369299611,0.9893710394450078,2.6261837482452393,0.4088534738618125,0.413644439549296
205,1,45.74541077357495,0.7910004923141536,8.24683952331543,0.6526161781925187,0.6559733894271031
20,2,12.441760087544203,4.25533471693263,5.709327697753906,0.624252058342489,0.629100806044252
210,1,1.7444688607175718,5.853775160823404,9.93222427368164,0.6553779550879442,0.6601853706722594
212,10,26.298406604302365,0.7747634037569974,2.3800933361053467,0.3622718032430757,0.3738608834460873
211,1,1.0011667547804586,0.6264078850347072,8.407282829284668,0.6572924716940246,0.6624285102704934
213,5,5.100867758644957,5.528356505490717,2.8398921489715576,0.3976947521979611,0.3996322947116821
214,4,15.517431287639178,0.11773400867618118,2.9213011264801025,0.6083405910801037,0.6123207832594242
216,9,52.348769875066836,6.045021268894711,2.4240591526031494,0.25785892495376805,0.2773166845334903
215,5,4.085148663711091,0.47838859004879636,2.8340492248535156,0.4979743021815158,0.5033860976115396
218,5,10.95640820316196,1.4059297024212518,2.8408069610595703,0.4166326196409049,0.4254017076033066
217,3,1.3683145194274862,5.270868166461391,4.965915679931641,0.5983364374847776,0.6054834769325564
220,9,6.4095236327113385,3.6066210914726327,2.467057943344116,0.2902575113188959,0.29595707617758715
219,4,11.554511992549978,0.663145771419806,3.017310857772827,0.4899016126176363,0.49270249007252037
21,9,2.549198797470713,3.970582489057567,2.51043963432312,0.3050593637581721,0.3054482979512941
221,5,3.841566329406581,0.5541261519070471,2.852297782897949,0.48880458231961194,0.49007057089993716
223,7,6.345021270555383,0.8627514239992581,2.6032826900482178,0.40432236212357503,0.4093065434844215
222,3,2.0612939767915694,2.4777863834588505,3.7505671977996826,0.5537444650188323,0.5589187819692081
224,9,21.702850170691367,0.5106410462274837,2.4275381565093994,0.40699127390038026,0.41410329297836257
225,8,30.527478960937653,0.2729102953696207,2.4848062992095947,0.47623744621603875,0.47837265661508777
226,8,24.512706531440635,0.4329924798582468,2.489114284515381,0.4299330026008078,0.4336813076281909
228,8,1.2729512038494568,1.7469657500984692,2.6511943340301514,0.3810584604224245,0.3766667634511837
