config_id,association_valency,association_constant,association_lifetime,acetylation_level,rg,msd_alpha,pair_msd_alpha
236,10,18.46765003255556,3.9810179579218885,0.005,2.602842092514038,0.34860276355925524,0.3545319845110474
22,2,4.520112918721576,2.1326981641802227,0.87,7.526571750640869,0.6516289579668515,0.6558866341513078
241,9,82.27993400663105,0.6781243643372341,0.11,2.6940677165985107,0.4026558458738387,0.40822425145653746
243,8,1.9789806381524644,8.658665706677136,0.055,3.0433132648468018,0.48055876400468006,0.4830214014583014
242,9,29.373126576339896,0.8951486386902064,0.015,2.660865545272827,0.39363296550446986,0.3985432121085934
244,7,78.19613916677899,0.3490478846852681,0.06,2.838467597961426,0.46755195109159764,0.47342520721534187
23,5,68.43198144934995,0.1282187761189351,0.05,3.1460964679718018,0.580598356151198,0.5853115401103113
240,8,1.5877360591891025,1.000695056320657,0.16,3.0855696201324463,0.5004844549218275,0.5055417241813723
246,6,1.2889593080345907,3.487134829937319,0.135,6.636109828948975,0.6110126374997515,0.6164923879927349
245,10,2.290400625466718,0.4800629026568452,0.015,2.726288318634033,0.4589987768487186,0.46387796596214237
248,1,24.416936825907385,0.4047991563433536,0.08,8.152161598205566,0.6580398500723367,0.6601348254589208
251,2,2.795851730119726,0.21160824881860635,0.02,10.046331405639648,0.6612355683092188,0.6644261095856605
249,6,4.4154819427599845,9.258717036160954,0.58,7.782607555389404,0.6325133012997328,0.639769155773353
247,7,1.0050116634393316,1.1221892144973347,0.025,3.7539522647857666,0.5520137068180171,0.5575269209294897
250,5,51.357194608610506,0.3062020784141575,0.305,3.414846897125244,0.5610789997947606,0.5647380481313432
252,6,37.214210173586814,3.4223284283878783,0.905,7.825336933135986,0.6485970093988949,0.6542957836956741
253,3,2.6660920309026257,9.296714355903653,0.005,7.2212090492248535,0.6514358980877022,0.6562650498885225
256,2,45.15599885530655,2.8209266354523885,0.09,7.820143222808838,0.6536113839047846,0.6584661903089668
255,6,5.57652322327501,0.11637578140882764,0.0,2.9525859355926514,0.6013447635188826,0.6020766825290275
257,6,10.981144380338925,0.24313725735044403,0.12,3.0119688510894775,0.5440289538063442,0.5464117630460713
259,5,1.5604207286948502,4.143901712164477,0.005,4.76984977722168,0.6005653755304309,0.6049452191988212
254,9,2.248217363272596,1.4483071962032366,0.09,2.8750030994415283,0.4446059216866395,0.44317527025387327
262,2,27.18116031086996,0.5294922175938639,0.215,7.898153781890869,0.6510622282324967,0.6565156049724196
260,6,8.263721049275082,1.234568964730303,0.16,3.1785964965820312,0.5047887864511671,0.5079861833094588
258,8,27.83317248269251,3.873986147039176,0.27,2.9318366050720215,0.4433745170724593,0.45241221873207127
24,7,2.5513647311869514,0.7083165195171515,0.015,2.9301016330718994,0.48418389827396124,0.48749414420249815
266,2,80.69604713282816,4.586044088208061,0.06,9.90864086151123,0.6553632900256854,0.6604817313962197
263,7,32.67869686377689,1.3264597921552321,0.64,4.044883728027344,0.5639207210415276,0.566765742124435
265,9,3.554557862843379,0.3337880294573738,0.665,3.9648847579956055,0.5907104801905108,0.5930259385282697
261,9,95.46936873901561,0.5999640739334664,0.0,2.631078004837036,0.38874218914694103,0.3905817925871095
264,6,6.743730760368749,2.2850726923573905,0.15,3.2132561206817627,0.5130159219593305,0.514295990380821
267,7,11.01934020776132,8.695417886732747,0.775,6.588311672210693,0.6304037035745556,0.6354024060561858
269,1,6.433632427223668,0.27737584069448457,0.015,8.003971099853516,0.6589988673430677,0.6631228239160871
25,9,23.563036480075514,0.21056025321911095,0.0,2.6349897384643555,0.49423511181904944,0.4932730355095053
268,7,5.46965512896382,2.5729601287557213,0.015,2.9408531188964844,0.45220716342963446,0.44748038725278694
271,1,27.06197265101869,4.185140843719235,0.225,11.436439514160156,0.657000882760055,0.6623218391338112
270,3,5.183801545034706,0.3183673799864513,0.03,8.661797523498535,0.643392045994003,0.6486730621056571
272,1,3.9743700140081724,1.119892241023476,0.015,9.153148651123047,0.6561448906976062,0.6602381554987315
274,4,2.285599301796642,0.3892551555843592,0.785,7.272251605987549,0.6512889709129479,0.6567550343270545
273,8,3.556128191470919,0.9790431446676927,0.235,3.0345842838287354,0.4777774543557562,0.4806826137098191
26,8,1.213510839281424,0.43895343018972005,0.03,3.0336835384368896,0.5241418092775276,0.5286167004006205
276,5,2.803200142355207,2.1531220006906207,0.24,6.260946750640869,0.6082007250936771,0.6126297556498588
278,3,8.772152563920534,1.9798545926550482,0.48,7.956969738006592,0.6459940697765296,0.6513591790549967
277,4,24.96489737253849,0.20048043309179883,0.515,5.601393222808838,0.6306461001108947,0.6362399812181437
281,1,37.9142967092153,9.009068351316756,0.23,7.797443866729736,0.6568002105777324,0.6612249227089578
279,3,8.002404607647415,0.294020785631518,0.065,4.88089656829834,0.6267723982024831,0.6303596825951212
275,8,21.117052241610942,0.8119656788023591,0.19,2.8130431175231934,0.43895485978482346,0.44045006797766706
287,2,1.2528936888402742,0.3571046616519023,0.025,7.8546552658081055,0.6568061784571879,0.6610338813645507
284,8,1.4868391564399905,0.547692566534649,0.48,4.468297958374023,0.5976653665057801,0.6035675535738134
282,8,83.6183615409829,7.872032996662503,0.065,2.7518820762634277,0.393756380551146,0.3973141823432672
288,10,15.570728070764769,5.9336692225188985,0.885,10.028846740722656,0.6348961970475012,0.6406138156088993
283,10,2.7798686969664628,0.20280262765309273,0.03,2.6837117671966553,0.5291392959668758,0.536436616663021
293,1,91.63926895305516,0.169144749368127,0.01,9.928548812866211,0.6610311079112723,0.663217798177217
292,2,1.7450891716725812,0.15976784010254194,0.245,8.886839866638184,0.6630152812104724,0.6675032447974608
285,8,76.881059247132,0.4120452390310665,0.065,2.7344086170196533,0.4384610580529997,0.4434269708655579
290,4,19.055808224786627,0.12659729812322357,0.065,3.4895401000976562,0.6155048839516205,0.619272133903098
289,10,23.482195147505365,0.36340997751994236,0.475,2.914212465286255,0.480466381192805,0.48199588577814273
27,6,1.7363103670997535,0.26318012905706284,0.0,3.139453649520874,0.5653363738275584,0.5682060365078676
280,8,28.35272644875247,0.9790442845123131,0.41,3.029738426208496,0.48015626067289147,0.4796904610153827
291,9,68.85930803616246,3.0522948629540596,0.695,4.636085033416748,0.5579100976229913,0.5661822662037671
294,7,6.599995026682666,0.29671976447835846,0.11,2.937676429748535,0.5208257359935539,0.526007941771036
295,10,2.758667556585215,0.16199673536832898,0.145,2.746785879135132,0.552091376353482,0.557442829314164
298,1,3.270539170846211,0.8688640694923186,0.58,8.353177070617676,0.6565443281573631,0.6604526822918391
286,7,11.98550499030056,0.12528686058221047,0.03,2.8254406452178955,0.5742166956463242,0.5788626221419377
299,7,24.45803873533644,0.6607113035360141,0.485,3.298013925552368,0.5247017748666861,0.5312194299902743
28,4,19.215765143830705,6.436842354924143,0.155,5.619455814361572,0.6273834166460137,0.6322362329528802
297,8,10.709926348134383,0.5715466394064672,0.015,2.747276782989502,0.4464766178302894,0.457033557612831
296,8,1.3431299311709983,0.42483144618385615,0.42,3.7781119346618652,0.5857643986430537,0.5910256872229203
29,1,32.182204033202275,2.243152117139968,0.015,10.911981582641602,0.6586532766283246,0.6626744558631765
2,5,76.89428139080643,0.40328285250526813,0.1,3.20094633102417,0.5265807382699209,0.5298932024328454
31,9,6.084648579641088,0.24240337868465603,0.04,2.687112808227539,0.5057096191913252,0.5065932586990933
30,1,3.4114207411910584,2.010308747985725,0.04,10.286935806274414,0.6578094583661623,0.6623071020064706
32,8,36.41381363873907,2.5836048436132932,0.155,2.848107099533081,0.42343671014953604,0.4215757021939886
33,2,10.736212712428166,5.670508926179977,0.145,10.596555709838867,0.6557340498396885,0.6613661645640626
35,5,8.512222968943858,2.7858548321043406,0.045,3.438225269317627,0.5433133490660975,0.5486473044810389
36,8,68.18355443943815,0.9857558734072096,0.02,2.7228128910064697,0.3960285999072711,0.39964451221367947
34,2,4.889555115901623,0.3880119197909222,0.31,6.601699352264404,0.6520049859210595,0.6573739832459711
37,7,1.651573525761815,3.467268719405263,0.525,7.893704414367676,0.6328521904825041,0.6381082542497296
38,7,18.94710306553518,3.627978147198614,0.165,2.942322015762329,0.45892318389920783,0.46347340800890036
3,4,15.517431287639178,0.11773400867618118,0.36,3.8818399906158447,0.6333678460318416,0.6390851700208642
